date,ride_type,line,station,lat,lon,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
2023-10-09,승차,1호선,시청역,37.56359,126.975407,82,143,324.0,421,476,478,712,800,836,1069,1703,2106,4648,7717.0,3117,2143,1867,1249,262
2023-10-09,하차,1호선,시청역,37.56359,126.975407,190,1287,4085.0,10690,3711,1551,1153,1032,834,921,565,733,769,607.0,368,197,256,130,65
2023-10-09,승차,2호선,강남역,37.497958,127.027539,277,676,1885.0,2855,2318,2112,2775,2711,3325,3657,4799,6100,11328,15856.0,9325,7653,6576,4880,1732
2023-10-09,하차,2호선,강남역,37.497958,127.027539,554,2771,7442.0,16784,15379,5591,3775,3134,3946,3661,3265,3764,5126,6687.0,3096,1740,1235,1044,583
2023-10-09,승차,2호선,사당역,37.476536,126.981631,552,1451,3518.0,5028,3648,1973,1678,1808,1754,2006,1719,2160,3209,5206.0,2776,2022,1851,1591,880
2023-10-09,하차,2호선,사당역,37.476536,126.981631,139,1265,2387.0,3362,2226,1596,1877,1609,1571,1690,2204,2767,4406,6662.0,5202,2717,2015,1909,893
2023-10-09,승차,2호선,삼성역,37.508827,127.063203,253,301,595.0,842,917,913,1277,1423,1819,2827,3200,4350,9491,13163.0,7977,4578,3491,2105,491
2023-10-09,하차,2호선,삼성역,37.508827,127.063203,281,2326,7462.0,16254,11642,4177,1918,2119,2353,1705,1790,1705,1833,2068.0,1181,688,472,304,161
2023-10-09,승차,5호선,광화문역,37.570545,126.976568,48,144,393.0,499,391,509,690,867,963,1505,1837,2524,5621,12803.0,3431,2480,1991,1049,434
2023-10-09,하차,5호선,광화문역,37.570545,126.976568,46,1297,4726.0,13450,6176,2031,1506,1363,1242,946,822,799,1247,1300.0,659,311,244,154,68
2023-10-09,승차,6호선,이태원역,37.534485,126.994369,173,197,341.0,452,347,305,265,427,349,451,631,1107,1018,1294.0,794,626,431,480,222
2023-10-09,하차,6호선,이태원역,37.534485,126.994369,96,766,576.0,1592,1121,625,422,418,475,358,466,497,553,672.0,549,362,262,249,141
2023-10-10,승차,1호선,서울역,37.55315,126.972533,480,1241,5036.0,6830,4300,3294,3682,3821,3326,3285,4304,4552,9146,11341.0,5387,3416,2768,2072,1007
2023-10-10,하차,1호선,서울역,37.55315,126.972533,421,2381,5677.0,11549,7352,3492,2866,2884,3129,2963,3368,3960,5082,6697.0,4393,2755,2569,1831,773
2023-10-10,승차,1호선,시청역,37.56359,126.975407,79,147,288.0,555,560,652,903,848,1158,1652,2007,2308,4858,8392.0,2705,2360,1987,1295,416
2023-10-10,하차,1호선,시청역,37.56359,126.975407,207,1524,3922.0,10420,4045,1910,1683,1224,1317,918,812,700,937,939.0,446,277,277,176,115
2023-10-10,승차,2호선,강남역,37.497958,127.027539,283,708,2073.0,3054,2269,2104,2736,3240,3640,4104,5320,5524,10828,15682.0,9960,6757,8149,5513,2296
2023-10-10,하차,2호선,강남역,37.497958,127.027539,518,2552,8015.0,15700,14733,6455,3837,3176,3878,3171,3144,3474,5210,6507.0,3969,2162,1528,1244,689
2023-10-10,승차,2호선,사당역,37.476536,126.981631,522,1422,3876.0,4994,3372,2179,1462,1750,1937,2073,2103,2115,3039,4658.0,2607,2460,2523,2227,1083
2023-10-10,하차,2호선,사당역,37.476536,126.981631,180,1241,2415.0,3938,2099,1602,2057,2166,1840,1817,2421,2670,4975,7733.0,5349,2700,2507,2431,1062
2023-10-10,승차,2호선,삼성역,37.508827,127.063203,197,343,703.0,1013,937,946,1408,1694,1936,2734,3268,4593,9747,13492.0,6862,4624,4109,2308,617
2023-10-10,하차,2호선,삼성역,37.508827,127.063203,285,1929,7514.0,14428,11892,4717,2851,2305,2240,1982,2247,1801,2187,2230.0,1287,759,582,393,206
2023-10-10,승차,5호선,광화문역,37.570545,126.976568,69,165,425.0,561,462,626,948,1115,1585,1599,1838,2483,5420,11197.0,3997,2372,2462,1850,514
2023-10-10,하차,5호선,광화문역,37.570545,126.976568,50,1297,4697.0,13881,6293,2313,1886,1500,1587,1256,864,982,1462,2155.0,777,379,274,222,70
2023-10-10,승차,6호선,이태원역,37.534485,126.994369,100,176,318.0,433,360,375,350,421,407,560,732,1250,1202,1589.0,1093,771,760,743,436
2023-10-10,하차,6호선,이태원역,37.534485,126.994369,128,770,526.0,1627,1142,708,528,499,558,432,476,590,818,953.0,703,468,369,329,191
2023-10-11,승차,1호선,서울역,37.55315,126.972533,456,1455,4904.0,7837,5101,3278,3489,3596,3575,3250,3775,5444,8888,9894.0,4956,3773,3556,2200,1015
2023-10-11,하차,1호선,서울역,37.55315,126.972533,381,2428,6058.0,12469,6795,3850,3185,3456,3324,2580,3429,4497,5567,7420.0,4314,2561,2606,1976,948
2023-10-11,승차,1호선,시청역,37.56359,126.975407,73,145,346.0,333,523,667,1047,750,1204,1091,2435,2938,5058,8161.0,2644,2415,2030,1492,446
2023-10-11,하차,1호선,시청역,37.56359,126.975407,181,1621,3850.0,10792,4965,1730,1359,1334,1303,1375,1079,1068,1081,1037.0,446,329,241,206,99
2023-10-11,승차,2호선,강남역,37.497958,127.027539,278,733,1825.0,2967,2675,2132,2470,2836,3112,3601,4971,6766,11001,16332.0,8986,7452,7999,6560,2659
2023-10-11,하차,2호선,강남역,37.497958,127.027539,454,3223,8023.0,17512,14548,6102,3770,3267,3482,3350,3462,3593,5713,7199.0,4503,1970,1771,1582,691
2023-10-11,승차,2호선,사당역,37.476536,126.981631,571,1538,4030.0,4979,3361,1854,1428,1947,1928,1761,2117,2276,3219,4478.0,2520,2455,3065,2542,1046
2023-10-11,하차,2호선,사당역,37.476536,126.981631,171,1213,2459.0,3291,2102,1620,1981,1834,1666,1711,2292,3320,5378,7366.0,4994,2989,2385,2479,1089
2023-10-11,승차,2호선,삼성역,37.508827,127.063203,207,316,612.0,903,819,809,1395,1910,2465,2827,3511,4726,10698,12937.0,6692,4879,3748,2628,665
2023-10-11,하차,2호선,삼성역,37.508827,127.063203,301,2284,7361.0,18466,11538,5421,2993,2361,2706,2174,1960,1809,2389,2401.0,1536,638,612,458,237
2023-10-11,승차,5호선,광화문역,37.570545,126.976568,46,141,457.0,472,553,654,995,1050,1386,1601,1970,2593,6182,11365.0,3490,3042,2915,2067,518
2023-10-11,하차,5호선,광화문역,37.570545,126.976568,37,1401,4404.0,14581,6544,2222,1973,1733,2025,1381,1029,1150,1841,2090.0,840,309,242,171,111
2023-10-11,승차,6호선,이태원역,37.534485,126.994369,95,133,298.0,394,428,332,393,360,432,395,772,1091,1202,1619.0,1094,757,799,787,494
2023-10-11,하차,6호선,이태원역,37.534485,126.994369,94,726,530.0,1583,1273,789,391,437,440,482,543,617,842,1164.0,888,561,384,387,301
2023-10-12,승차,1호선,서울역,37.55315,126.972533,208,366,922.0,2310,2678,3901,4105,4912,4063,3498,4130,4247,5462,4204.0,4343,2676,2966,2040,1070
2023-10-12,하차,1호선,서울역,37.55315,126.972533,212,1118,1991.0,2285,3561,3352,3392,4233,3730,3452,3578,3441,3568,2830.0,2824,2220,2179,1433,742
2023-10-12,승차,1호선,시청역,37.56359,126.975407,47,83,126.0,199,303,387,510,533,750,1284,1929,1765,1781,1400.0,1291,1394,811,462,159
2023-10-12,하차,1호선,시청역,37.56359,126.975407,63,410,544.0,1991,1143,1480,1815,1856,1770,1316,1150,979,743,411.0,287,327,228,150,90
2023-10-12,승차,2호선,강남역,37.497958,127.027539,258,378,395.0,493,788,1323,1783,1798,2030,2741,3015,3382,3369,3027.0,2500,3096,3185,3022,1289
2023-10-12,하차,2호선,강남역,37.497958,127.027539,125,539,830.0,1481,2991,2466,2361,3068,2832,2166,2887,3193,2926,2942.0,2197,1625,1453,1149,578
2023-10-12,승차,2호선,사당역,37.476536,126.981631,229,422,517.0,862,1163,1555,1812,1747,1720,2054,2524,2052,2017,1973.0,1803,1809,1993,1705,750
2023-10-12,하차,2호선,사당역,37.476536,126.981631,85,691,464.0,749,1108,1410,1606,2131,1903,1710,1876,2486,3027,2612.0,1817,2024,1985,1823,931
2023-10-12,승차,2호선,삼성역,37.508827,127.063203,113,193,228.0,223,325,490,676,888,1159,1550,1938,2417,2285,2095.0,1834,2519,1996,1174,199
2023-10-12,하차,2호선,삼성역,37.508827,127.063203,127,806,749.0,1154,1647,1746,1769,1876,1833,1715,1404,1489,1613,1059.0,587,500,394,281,125
2023-10-12,승차,5호선,광화문역,37.570545,126.976568,34,62,111.0,133,180,354,659,791,1077,2111,3665,2821,3163,2715.0,1948,1635,1298,709,217
2023-10-12,하차,5호선,광화문역,37.570545,126.976568,10,269,461.0,958,1593,2067,2801,3130,2963,2819,2113,1505,900,657.0,431,361,186,94,54
2023-10-12,승차,6호선,이태원역,37.534485,126.994369,961,644,324.0,289,289,334,379,436,461,525,679,704,922,942.0,916,954,869,1070,678
2023-10-12,하차,6호선,이태원역,37.534485,126.994369,71,194,139.0,250,354,450,669,694,733,784,898,905,869,940.0,987,705,610,545,433
2023-10-13,승차,1호선,서울역,37.55315,126.972533,367,974,3349.0,5367,3883,3595,3959,4157,3997,3690,4322,5952,8900,9040.0,5264,3680,3700,2924,1758
2023-10-13,하차,1호선,서울역,37.55315,126.972533,311,1683,4175.0,8024,5889,3571,3312,3256,3345,2963,3486,3708,5338,6266.0,3952,2350,2275,2158,1095
2023-10-13,승차,1호선,시청역,37.56359,126.975407,59,119,260.0,284,404,530,681,864,995,1305,1855,2144,3647,6002.0,2104,1744,1437,951,343
2023-10-13,하차,1호선,시청역,37.56359,126.975407,215,1069,3253.0,8579,2557,1285,1431,1244,1114,1075,1000,891,1124,725.0,507,271,210,195,103
2023-10-13,승차,2호선,강남역,37.497958,127.027539,240,643,1286.0,2056,1538,2118,2701,3537,3799,4584,5316,6530,8890,13718.0,8200,5228,5259,4866,2518
2023-10-13,하차,2호선,강남역,37.497958,127.027539,529,1889,6470.0,11855,10580,5074,3932,3643,4351,3676,4033,3698,5242,5744.0,3781,1798,1466,1140,861
2023-10-13,승차,2호선,사당역,37.476536,126.981631,500,1201,2874.0,3430,2162,1549,1808,1880,1703,1841,2190,2111,2881,3334.0,2015,1779,2050,1960,1454
2023-10-13,하차,2호선,사당역,37.476536,126.981631,118,959,1334.0,2057,1521,1380,1630,1619,1980,1793,2716,3176,4631,6083.0,3764,2742,2210,2330,1572
2023-10-13,승차,2호선,삼성역,37.508827,127.063203,182,257,466.0,565,683,1003,1233,1849,1975,2549,3036,4279,6455,8328.0,3868,3692,3073,1745,593
2023-10-13,하차,2호선,삼성역,37.508827,127.063203,260,1832,4423.0,9063,5873,2947,2482,2508,2759,2414,2186,2187,2300,2371.0,1064,553,404,398,201
2023-10-13,승차,5호선,광화문역,37.570545,126.976568,37,104,286.0,394,401,595,823,1109,1323,1486,2081,2395,4590,7858.0,2519,1838,1740,1055,398
2023-10-13,하차,5호선,광화문역,37.570545,126.976568,35,1182,2880.0,8717,4294,1735,1842,1705,1486,1156,1023,991,1217,1237.0,635,353,235,184,93
2023-10-13,승차,6호선,이태원역,37.534485,126.994369,227,218,255.0,346,394,357,407,432,652,882,737,1365,1153,1381.0,876,693,692,751,669
2023-10-13,하차,6호선,이태원역,37.534485,126.994369,90,746,438.0,961,852,644,652,913,789,660,723,831,1045,,1277,1187,1052,1094,1184
2023-10-14,승차,1호선,서울역,37.55315,126.972533,425,750,1460.0,3811,4274,5527,5014,5426,4615,4775,6060,5198,6371,4798.0,4497,3599,3683,2239,1246
2023-10-14,하차,1호선,서울역,37.55315,126.972533,385,2106,2358.0,2760,3970,3940,3404,5223,4556,4769,4850,4734,5468,4662.0,4477,3682,3883,2801,1469
2023-10-14,승차,1호선,시청역,37.56359,126.975407,55,116,199.0,329,449,502,588,795,1227,1846,2385,3404,2690,1874.0,1604,1774,1096,860,276
2023-10-14,하차,1호선,시청역,37.56359,126.975407,60,784,692.0,1053,1616,1922,2832,2516,2411,2116,1550,1576,1271,779.0,480,349,334,233,196
2023-10-14,승차,2호선,강남역,37.497958,127.027539,385,524,637.0,1183,1566,2181,3978,4923,4528,5240,7117,7053,7425,5168.0,4055,4147,4212,4279,2376
2023-10-14,하차,2호선,강남역,37.497958,127.027539,290,1154,1247.0,3539,7066,5659,4234,4773,6569,6010,4388,5355,5815,4520.0,3033,2316,2348,1665,1039
2023-10-14,승차,2호선,사당역,37.476536,126.981631,344,686,912.0,1541,2205,2092,2627,2437,3109,2998,3226,3272,2857,3176.0,2920,2807,2862,2511,1468
2023-10-14,하차,2호선,사당역,37.476536,126.981631,144,1884,1266.0,1391,1642,1983,2939,2915,2983,3026,3396,3986,5086,4065.0,3246,2605,2571,2865,1594
2023-10-14,승차,2호선,삼성역,37.508827,127.063203,233,236,259.0,397,463,835,1249,1842,2151,2915,3001,4066,4093,3190.0,2647,3576,2828,1629,337
2023-10-14,하차,2호선,삼성역,37.508827,127.063203,171,1241,1409.0,1678,2598,2748,3274,3089,3021,2902,2901,3049,2532,1480.0,911,573,575,341,231
2023-10-14,승차,5호선,광화문역,37.570545,126.976568,46,77,140.0,213,294,350,574,950,1381,1690,2289,3569,2993,2869.0,1896,2267,1829,1058,267
2023-10-14,하차,5호선,광화문역,37.570545,126.976568,13,677,662.0,1202,1796,2166,2645,2366,3073,2325,2374,2319,1739,1087.0,496,314,264,170,120
2023-10-14,승차,6호선,이태원역,37.534485,126.994369,835,631,301.0,300,306,397,437,535,666,753,922,1290,1275,1192.0,1017,1186,1466,1523,1194
2023-10-14,하차,6호선,이태원역,37.534485,126.994369,123,697,230.0,332,507,699,715,798,1094,1009,903,1306,1635,1952.0,2022,2023,1785,2105,1703
2023-10-15,승차,1호선,서울역,37.55315,126.972533,257,483,828.0,2035,2795,3594,4105,4422,4227,3944,4555,5026,4891,3685.0,4418,3507,3349,2422,1057
2023-10-15,하차,1호선,서울역,37.55315,126.972533,215,1081,1539.0,2280,2714,3330,3447,3523,3911,3613,4223,4012,4970,4357.0,4948,3526,2957,1863,869
2023-10-15,승차,1호선,시청역,37.56359,126.975407,49,103,185.0,266,375,423,428,716,1796,1422,1368,1994,1637,1627.0,1280,1060,773,626,187
2023-10-15,하차,1호선,시청역,37.56359,126.975407,89,434,575.0,926,1592,1945,1686,1419,1367,1158,1122,889,751,569.0,354,305,232,192,89
2023-10-15,승차,2호선,강남역,37.497958,127.027539,324,523,590.0,707,1127,1437,1811,2428,2831,2917,3349,3147,3815,3477.0,3096,2926,3014,2391,994
2023-10-15,하차,2호선,강남역,37.497958,127.027539,118,651,764.0,1557,2983,2464,2568,3034,3123,3012,2473,3075,3473,2526.0,2230,1831,1271,970,486
2023-10-15,승차,2호선,사당역,37.476536,126.981631,273,466,592.0,849,1634,1819,1818,2010,2162,2686,2355,2184,2115,2409.0,2505,2254,2194,1471,723
2023-10-15,하차,2호선,사당역,37.476536,126.981631,95,1870,1026.0,868,1423,1688,2194,2159,1975,2024,2197,2808,3033,2654.0,2486,2121,1967,1554,944
2023-10-15,승차,2호선,삼성역,37.508827,127.063203,135,196,272.0,385,521,702,937,1424,2104,2028,2758,3474,3403,2988.0,2363,3087,2045,1123,198
2023-10-15,하차,2호선,삼성역,37.508827,127.063203,105,758,855.0,1657,2295,2773,3140,2596,2678,2713,2010,1736,1648,1087.0,790,583,375,276,111
2023-10-15,승차,5호선,광화문역,37.570545,126.976568,32,56,105.0,200,234,349,412,852,1848,1873,1864,2123,2091,2234.0,1833,1211,865,464,159
2023-10-15,하차,5호선,광화문역,37.570545,126.976568,13,393,544.0,1116,1751,2481,2400,2237,1976,1539,1635,1285,844,587.0,369,229,192,99,62
2023-10-15,승차,6호선,이태원역,37.534485,126.994369,1408,1181,557.0,394,346,372,406,432,644,609,841,852,895,958.0,839,1065,951,726,464
2023-10-15,하차,6호선,이태원역,37.534485,126.994369,50,202,181.0,220,383,587,632,700,865,837,985,826,1044,997.0,836,692,550,553,345
2023-10-16,승차,1호선,서울역,37.55315,126.972533,539,1464,5194.0,8380,5034,3847,4088,3625,3341,3210,3819,4896,9295,12006.0,5294,3619,3183,1967,966
2023-10-16,하차,1호선,서울역,37.55315,126.972533,524,3123,6551.0,11368,7973,3661,3157,3719,3559,3182,3532,4587,5294,7457.0,4526,2683,2840,1542,899
2023-10-16,승차,1호선,시청역,37.56359,126.975407,89,197,324.0,485,584,611,964,938,1007,1343,1784,2546,4157,7520.0,3101,2432,1859,1193,357
2023-10-16,하차,1호선,시청역,37.56359,126.975407,311,1285,4314.0,10201,3528,1641,1434,1209,1349,875,970,859,904,896.0,459,298,309,187,82
2023-10-16,승차,2호선,강남역,37.497958,127.027539,210,660,1646.0,2779,2106,2162,2912,3191,3669,3748,4856,6364,10703,14112.0,11617,6907,7567,5716,1810
2023-10-16,하차,2호선,강남역,37.497958,127.027539,641,2538,8240.0,15118,17866,6610,3717,3399,4153,3303,3609,3690,5752,7316.0,3861,2289,1596,1077,569
2023-10-16,승차,2호선,사당역,37.476536,126.981631,524,1322,4115.0,5030,3563,1978,1759,1698,2190,2337,2061,2085,3110,4926.0,3087,2543,2357,2022,847
2023-10-16,하차,2호선,사당역,37.476536,126.981631,163,1193,2587.0,4412,2348,1740,2044,1946,1902,2018,1923,3099,4728,8528.0,4755,2820,2387,1893,963
2023-10-16,승차,2호선,삼성역,37.508827,127.063203,174,307,573.0,850,817,1010,1475,1506,1956,2305,3004,3878,9817,13757.0,6825,4630,3506,1933,543
2023-10-16,하차,2호선,삼성역,37.508827,127.063203,373,1795,7318.0,15816,11321,4822,2588,2208,2341,1860,1978,1776,2015,2043.0,1344,773,574,355,167
2023-10-16,승차,5호선,광화문역,37.570545,126.976568,46,156,366.0,550,584,620,854,950,1354,1501,2137,2984,5462,11640.0,3499,2576,2463,1236,441
2023-10-16,하차,5호선,광화문역,37.570545,126.976568,48,1383,4928.0,13428,6483,2118,1946,1674,1387,1061,1022,980,1232,1437.0,662,338,241,143,67
2023-10-16,승차,6호선,이태원역,37.534485,126.994369,172,212,322.0,565,465,368,377,462,440,541,652,1503,1279,1587.0,1074,844,837,649,416
2023-10-16,하차,6호선,이태원역,37.534485,126.994369,112,840,571.0,1442,1307,726,533,476,587,539,526,694,749,787.0,835,480,448,362,234
2023-10-17,승차,1호선,서울역,37.55315,126.972533,471,1510,4835.0,8162,4775,3649,3900,3926,3674,3308,4207,5324,9438,9825.0,5604,3115,3026,2210,1155
2023-10-17,하차,1호선,서울역,37.55315,126.972533,374,2835,5628.0,11705,7587,3678,3242,3618,3666,3228,3678,4525,5823,6869.0,3525,2657,2631,2169,912
2023-10-17,승차,1호선,시청역,37.56359,126.975407,74,152,341.0,446,558,624,964,899,1156,1434,2115,2652,4523,7975.0,2739,2619,2614,1438,415
2023-10-17,하차,1호선,시청역,37.56359,126.975407,259,1245,4437.0,10842,4406,1724,1723,1308,1403,929,1067,902,1055,1099.0,439,397,340,264,119
2023-10-17,승차,2호선,강남역,37.497958,127.027539,344,601,1897.0,3103,2586,2106,2757,3056,3765,4505,4920,6347,11899,14319.0,9918,7318,7307,6217,2364
2023-10-17,하차,2호선,강남역,37.497958,127.027539,561,2593,,17192,16349,5493,3627,3413,4520,3540,3733,4187,5777,7307.0,4406,2048,1789,1160,623
2023-10-17,승차,2호선,사당역,37.476536,126.981631,618,1377,4201.0,5058,3089,2134,1740,1663,2002,2226,2293,2528,3396,4919.0,3023,2675,2844,2296,1349
2023-10-17,하차,2호선,사당역,37.476536,126.981631,157,1296,2513.0,3747,2541,1747,2164,2279,1775,1805,2370,3188,5530,8168.0,5027,3184,2472,2549,1237
2023-10-17,승차,2호선,삼성역,37.508827,127.063203,200,330,715.0,963,959,895,1279,1851,2062,2631,3566,5148,9535,13341.0,6426,4612,4477,2068,693
2023-10-17,하차,2호선,삼성역,37.508827,127.063203,331,2496,7225.0,15975,11653,4781,2743,2389,2528,2395,1836,2036,2369,2445.0,1273,648,579,398,226
2023-10-17,승차,5호선,광화문역,37.570545,126.976568,60,144,418.0,610,529,594,1048,912,1411,1614,2047,2907,6303,9521.0,3742,3034,2667,2286,487
2023-10-17,하차,5호선,광화문역,37.570545,126.976568,44,1365,4636.0,14746,6444,2262,1954,1678,1474,1155,1077,1354,1734,1876.0,942,413,279,218,108
2023-10-17,승차,6호선,이태원역,37.534485,126.994369,132,183,296.0,393,451,369,391,466,360,538,738,1214,1348,1799.0,1147,782,877,746,407
2023-10-17,하차,6호선,이태원역,37.534485,126.994369,116,876,594.0,1706,1292,677,603,508,531,486,607,672,896,1113.0,723,570,428,352,241
2023-10-18,승차,1호선,서울역,37.55315,126.972533,454,1418,4956.0,7204,4866,3614,3579,4624,3921,3167,4095,4979,9872,11265.0,6101,3511,3439,1664,995
2023-10-18,하차,1호선,서울역,37.55315,126.972533,364,2173,6093.0,11702,7528,4019,3091,2586,3275,3319,3682,3915,5120,7714.0,4105,2692,2536,1702,909
2023-10-18,승차,1호선,시청역,37.56359,126.975407,81,151,287.0,416,515,674,843,1042,1185,1557,1984,2617,4143,8384.0,3213,2529,2053,1386,410
2023-10-18,하차,1호선,시청역,37.56359,126.975407,256,1232,3903.0,9166,4948,1882,1639,1234,1411,1163,934,932,1284,1184.0,433,333,324,139,103
2023-10-18,승차,2호선,강남역,37.497958,127.027539,274,786,1787.0,2614,2723,2140,2307,3394,4091,4154,4787,6017,10392,12710.0,10593,6452,7843,7083,2489
2023-10-18,하차,2호선,강남역,37.497958,127.027539,613,2613,7350.0,14974,14471,6870,3952,3062,4187,3219,3251,3819,4932,6995.0,4219,2170,1552,1209,661
2023-10-18,승차,2호선,사당역,37.476536,126.981631,563,1493,3653.0,5299,3394,1961,1628,2013,1824,2097,1928,2006,3254,4439.0,2860,2747,2989,2612,1191
2023-10-18,하차,2호선,사당역,37.476536,126.981631,140,1316,2680.0,4333,2380,1644,1702,1930,1650,1706,2380,2856,4788,8158.0,4410,2460,2450,2809,1092
2023-10-18,승차,2호선,삼성역,37.508827,127.063203,208,335,723.0,861,846,1058,1676,1904,2412,2918,4388,5663,10836,12990.0,7450,4733,4254,2729,890
2023-10-18,하차,2호선,삼성역,37.508827,127.063203,297,1994,7754.0,17244,11830,4598,3364,3027,3149,2631,2020,1987,2804,3153.0,1951,799,546,412,234
2023-10-18,승차,5호선,광화문역,37.570545,126.976568,43,148,414.0,502,514,619,911,1454,1703,1771,2072,2824,6253,10804.0,3815,2762,2471,2008,591
2023-10-18,하차,5호선,광화문역,37.570545,126.976568,53,1422,4232.0,13221,6407,2396,2496,1521,1632,1153,1094,1046,1572,2115.0,928,307,276,204,108
2023-10-18,승차,6호선,이태원역,37.534485,126.994369,114,161,274.0,485,420,315,451,420,517,466,696,1106,1182,1772.0,827,741,714,656,364
2023-10-18,하차,6호선,이태원역,37.534485,126.994369,110,759,603.0,1473,1275,770,608,548,528,523,474,591,723,972.0,789,441,400,332,240
2023-10-19,승차,1호선,서울역,37.55315,126.972533,468,1319,4919.0,7900,5214,3439,3453,4331,3882,3922,4450,5547,9422,10366.0,5684,3487,3752,1957,1290
2023-10-19,하차,1호선,서울역,37.55315,126.972533,331,2500,3870.0,14923,7302,3815,3159,3178,2928,3179,3328,4363,5947,7594.0,4490,2767,2857,2203,1051
2023-10-19,승차,1호선,시청역,37.56359,126.975407,55,128,253.0,440,587,702,898,1051,1089,1572,2026,2654,4470,8353.0,2908,2551,2375,1281,432
2023-10-19,하차,1호선,시청역,37.56359,126.975407,246,1356,2530.0,10934,5201,2036,1586,1379,1428,1047,978,1008,978,1108.0,479,402,252,278,121
2023-10-19,승차,2호선,강남역,37.497958,127.027539,262,705,2093.0,3418,2582,1909,2630,3211,3824,4334,5202,6285,10205,15078.0,10244,7581,7562,5969,3249
2023-10-19,하차,2호선,강남역,37.497958,127.027539,592,2254,8090.0,16775,13838,7182,3783,3464,4430,3304,4342,4067,5576,8231.0,4079,2006,1553,1409,712
2023-10-19,승차,2호선,사당역,37.476536,126.981631,667,1404,4153.0,4474,3419,1962,1874,1885,2124,2218,2640,2132,3541,4817.0,3108,2921,2639,2299,1381
2023-10-19,하차,2호선,사당역,37.476536,126.981631,166,1289,2610.0,3810,2595,1735,1925,2169,1700,2112,2532,3001,4880,7459.0,4907,3021,2826,2390,1478
2023-10-19,승차,2호선,삼성역,37.508827,127.063203,228,327,699.0,939,966,1142,1479,1893,2247,3044,3350,4569,10671,14348.0,7355,4438,3994,2927,690
2023-10-19,하차,2호선,삼성역,37.508827,127.063203,307,2264,7722.0,16601,12875,4991,3145,2391,2724,2358,1866,1785,2387,2343.0,1346,641,551,345,231
2023-10-19,승차,5호선,광화문역,37.570545,126.976568,49,127,376.0,592,567,599,895,1017,1529,1397,2334,3098,5583,11099.0,3841,2752,2942,1512,629
2023-10-19,하차,5호선,광화문역,37.570545,126.976568,29,1290,4928.0,15602,6253,2429,2326,1410,1632,1269,1180,1029,1376,,824,366,239,239,107
2023-10-19,승차,6호선,이태원역,37.534485,126.994369,127,145,300.0,513,327,332,334,405,493,558,772,1360,1221,1588.0,1017,848,853,693,489
2023-10-19,하차,6호선,이태원역,37.534485,126.994369,101,819,585.0,1636,1485,862,529,500,574,517,671,748,942,1219.0,902,574,565,514,356
2023-10-20,승차,1호선,서울역,37.55315,126.972533,409,1235,5011.0,6877,5139,3649,4041,4604,5162,4447,5251,6297,9888,12597.0,5899,4160,4659,3496,1624
2023-10-20,하차,1호선,서울역,37.55315,126.972533,362,2247,5797.0,13123,8287,3945,3857,4268,3925,4069,4775,5556,6890,8631.0,5839,3495,3874,2555,1487
2023-10-20,승차,1호선,시청역,37.56359,126.975407,78,165,296.0,411,601,630,956,1040,1291,1795,2209,2809,4803,8481.0,2604,2437,2234,1367,442
2023-10-20,하차,1호선,시청역,37.56359,126.975407,264,1330,3505.0,11152,4977,1977,1702,1484,1508,1117,1242,906,1264,1295.0,728,301,346,263,171
2023-10-20,승차,2호선,강남역,37.497958,127.027539,287,832,2057.0,2992,2350,1822,2953,3347,4069,4473,6361,6381,11509,15667.0,10230,7226,7150,7623,4230
2023-10-20,하차,2호선,강남역,37.497958,127.027539,499,2309,6992.0,15935,13918,6396,4210,3923,4819,3956,4286,5100,5795,9445.0,5676,2276,2005,1555,926
2023-10-20,승차,2호선,사당역,37.476536,126.981631,588,1426,4249.0,5273,3121,2065,1881,2219,2232,2655,1975,2827,3660,5215.0,3326,2763,2812,3404,2622
2023-10-20,하차,2호선,사당역,37.476536,126.981631,177,1690,2202.0,3237,2225,1620,2282,2314,2118,2029,2940,3783,5449,9686.0,6107,3297,2509,2508,1772
2023-10-20,승차,2호선,삼성역,37.508827,127.063203,276,317,658.0,940,915,980,1808,2338,2735,3548,4531,5904,9791,13843.0,6012,4556,3999,2509,636
2023-10-20,하차,2호선,삼성역,37.508827,127.063203,314,2297,7657.0,16266,12670,4632,2988,2218,2835,2386,2156,2014,2244,2635.0,1552,531,540,480,271
2023-10-20,승차,5호선,광화문역,37.570545,126.976568,54,135,389.0,571,516,782,874,1223,1415,2444,2678,3578,5933,10348.0,3383,2428,2806,1731,543
2023-10-20,하차,5호선,광화문역,37.570545,126.976568,42,1214,4216.0,13442,6044,2622,2200,1554,2061,1229,1296,1734,1818,2257.0,944,327,290,225,106
2023-10-20,승차,6호선,이태원역,37.534485,126.994369,180,209,252.0,398,348,350,452,451,690,807,915,1563,1438,1692.0,1154,1087,880,1045,829
2023-10-20,하차,6호선,이태원역,37.534485,126.994369,110,915,584.0,1470,1319,857,641,773,677,663,722,766,1070,1628.0,1527,1161,1059,1344,1083
2023-10-21,승차,1호선,서울역,37.55315,126.972533,527,900,1692.0,3523,4158,5294,5685,7195,5639,5027,6006,7076,7253,5663.0,4986,3894,4888,5695,1633
