carrier,weathertype,huboriginsize,origin,destination,distance,weatherspeed,gustsummary,isweekend,isholiday,taxiout,taxiin,scheduledelapsed,arrprevdelay,depvisibility,temperature,month,hour,depdelay
D,Fog,M,ICN,GMP,514.6066310689575,24.505868866370317,0,1,0,16.177919153837102,5.559192534247094,54.715674761600894,10.79553278656148,9.27302491004956,28.208842004200022,11,18,20.53
D,Snow,L,PUS,CJU,692.3343192197208,24.258436493755653,0,1,0,21.15254821554329,8.093850813278513,88.94258716448523,-14.745133314890998,8.127231514730086,6.078805244302705,1,11,-2.89
E,Clear,L,GMP,PUS,660.0225926143382,16.053176036851962,0,1,0,20.119466473344755,9.8690112138097,133.7675780159126,-0.8600854590490925,10.35378687434059,33.46931567522404,1,8,-9.26
A,Clear,L,PUS,TAE,468.0521160241739,12.542478045558418,0,0,0,19.568106987692648,8.929550699762284,112.0895594925434,7.291342023681142,5.713516702823377,16.379768605885342,8,10,-7.26
A,Clear,M,CJU,TAE,857.0522542523672,24.08852428755306,0,1,0,24.95154612831525,4.890458117247141,102.43316529965686,-1.4401424374559446,8.558822085407206,3.452147367721232,5,19,4.62
B,Clear,L,GMP,ICN,858.1905629045945,10.291078431804069,0,1,0,20.74329823021244,13.309382059595809,104.81453064315605,16.289168799349753,7.351029593630367,21.323690969079315,8,6,0.37
E,Clear,L,ICN,TAE,554.7650102529454,21.86213489968379,1,0,0,24.800989674387676,5.992788543479267,128.82580316994762,-12.977776784807762,5.757656466850703,24.62892628401904,11,13,12.81
D,Clear,M,ICN,ICN,529.1894124049448,16.06724928162951,0,0,0,22.83161840533756,5.349248421958428,112.7568607742218,17.884399027530982,7.417605125932309,28.470137911096337,4,17,0.64
A,Rain,L,PUS,ICN,403.92602597143303,18.87286905741625,1,1,0,15.632660269507436,8.967668949172634,99.30534462232713,29.72212395034705,6.4966919859673435,25.36484974464803,4,12,4.89
C,Rain,L,PUS,GMP,676.2227794603082,25.165560549506303,0,0,0,28.11097973350987,10.316031481756392,109.59787643924768,29.757292488011117,9.21636954070129,13.022576951465805,8,7,22.06
E,Snow,L,TAE,TAE,237.3504388061118,13.989988182791832,0,1,0,23.975171420743653,1.0,122.4634307734048,22.05016226750948,9.140967597451365,14.071399702906277,2,16,5.23
C,Clear,L,TAE,GMP,589.709179100323,13.045372270555772,0,0,0,14.773491156144528,10.066392820619418,164.60757331300286,-6.583987905971074,7.308619625905373,24.526170838265013,10,21,-15.94
C,Fog,M,CJU,PUS,585.2869213992344,2.391311442172512,0,0,0,14.873655032983404,3.819240721936517,67.58606805475083,-1.6760567088213132,5.418200868643638,36.351730235436584,1,18,1.22
A,Clear,S,GMP,ICN,460.4512330141185,26.2070730926253,1,0,0,13.320119631004488,12.804255396151383,122.17304390898978,-31.17571059168188,4.819238216054948,33.20530240372629,7,9,-23.44
D,Rain,M,CJU,TAE,652.5159990611442,24.112862277314413,0,0,0,27.030491129641007,7.479898510991592,71.60502193087333,-2.0240410902598347,9.563525577104222,-2.167763836532057,5,23,7.47
D,Rain,L,PUS,GMP,793.6198630840007,10.03287780437348,0,0,1,11.427342073842564,5.384721473361267,66.39125326497495,-13.964768657532078,7.4946589888986415,4.2599695807851,7,16,-3.87
B,Rain,M,GMP,GMP,538.1632911987033,15.493052747613136,0,0,0,26.419707305794297,8.639829687387254,131.35879062124943,-2.012307649567362,10.38209619353137,15.551265254583834,12,13,-12.39
D,Rain,M,CJU,PUS,646.5410842842385,14.006222328020698,0,0,0,20.252377795107417,6.494917942371492,147.42412259548232,-14.515830609281084,11.348844797300009,21.843063664447968,4,19,12.87
D,Clear,L,TAE,ICN,239.89838308234053,18.62633006802507,1,0,0,19.80617722593493,7.685264360355984,155.75696488666486,-7.501626393341852,6.8303519282458405,21.730573845817144,12,6,-23.91
D,Snow,M,ICN,ICN,1281.1198618782564,22.0681148353461,0,0,0,11.030532047423064,10.412236168500575,93.37510247861496,6.102957343859494,6.285032140489816,3.4978773236807537,1,15,45.85
E,Clear,L,ICN,ICN,707.5457087524152,8.377958193778186,0,1,0,18.412728483321583,10.530510396430376,205.8916604173907,1.4090888098113734,1.9197362662298163,3.8332106633210383,4,13,19.26
C,Fog,M,CJU,CJU,504.96486674118694,7.293266401506308,1,0,1,16.015103827460777,10.810939913720446,126.16198715365086,4.858076184400606,12.60745621965394,38.0,11,7,1.98
D,Rain,S,GMP,GMP,508.31647151343697,8.713146955312906,0,0,0,7.768287875135638,7.250326573315093,161.53017335608277,0.994775315149848,3.3361787526016324,24.98951252738043,11,18,-20.84
A,Clear,M,PUS,CJU,618.3258781557396,20.94335852738943,0,0,0,17.76148086160831,7.528651268518822,94.9855574606312,-14.83571868466093,5.730629916207629,-1.5576129321560266,11,20,-8.59
C,Clear,M,GMP,CJU,285.22911482643434,33.91274727222737,0,0,0,17.134163055258277,3.1745983961358943,102.4299202961296,14.52799576183879,11.818715425271572,17.706120314991473,6,18,11.6
C,Clear,M,TAE,TAE,713.9652373211974,8.772861379277517,0,0,0,17.282347991097716,8.774838493855075,106.87408638025092,12.496541773456808,7.830921399399545,34.39593505653997,3,16,9.23
B,Snow,M,PUS,GMP,723.837236363478,11.013855597137644,0,0,0,32.12767046721936,4.076691708235696,73.16893541725634,-0.0039108308391739,6.54303859131203,9.970575674612109,5,16,0.36
B,Clear,L,PUS,ICN,958.0122986400632,17.719334762465742,0,0,0,21.324941397923865,8.827534773465093,101.10290699215516,8.134387942265022,4.270674031472534,5.370393172716617,12,19,14.17
B,Clear,L,ICN,GMP,675.4623342964676,10.341859344858042,0,1,0,23.685818146557857,10.068524549415228,101.80779280188372,14.842925267619163,12.386247179695546,14.636005905937864,7,8,-6.79
B,Clear,S,PUS,CJU,739.2724610373358,23.608813715632575,0,0,0,19.98555064039984,6.191955691035565,143.75942578777372,-2.1420457308729226,,21.08804549897067,9,22,0.99
D,Clear,L,TAE,TAE,627.5698565910462,27.886410901615925,1,1,0,15.65604061055967,6.547078028796812,163.17189216471897,-10.262236758186573,4.017901410438652,10.677016800725376,1,13,-3.53
B,Storm,L,TAE,ICN,543.1304960033616,23.792038882199492,0,0,0,14.884787544012145,9.400102995042747,96.75164314120204,-23.814638717152636,6.0860722627069945,8.379793839815134,4,6,10.77
A,Clear,M,ICN,TAE,205.85721475037752,12.861068883422815,1,0,0,15.263349092607504,9.702943227494332,68.92178141373594,15.549508203444374,8.48965000685252,31.242833417776705,9,16,-5.66
D,Clear,M,PUS,ICN,546.8786391915842,26.68787199009567,0,1,0,17.56880442742196,8.620762822024457,82.12165356282509,-7.743639193558199,6.913489270870335,33.830008479920856,7,23,8.23
A,Rain,M,CJU,CJU,737.3839821296832,21.898949253940778,1,1,0,26.14399513920501,11.102094576208325,89.80925873173841,14.892365870630522,11.091812557052458,34.45064860376635,6,13,21.02
D,Clear,M,TAE,GMP,404.5150576183362,15.796927518580722,0,0,0,16.05267246917167,4.645938391198051,81.86314462685245,10.51998879509924,2.8038343089680646,7.233145539245004,9,16,-18.99
C,Rain,S,GMP,ICN,606.9597262069387,25.570925318959908,0,0,0,25.289295397966676,3.797338325441981,139.73991686610557,25.91780264135488,7.472092449762678,11.415120685025215,11,11,3.68
C,Rain,M,PUS,PUS,442.9251022318496,11.738706052362376,0,0,1,25.247249383536325,5.354566310949071,82.12600210357643,-30.60428883051011,11.385589021084272,12.438771840711484,7,13,-14.34
C,Rain,M,GMP,PUS,584.7773527624009,22.792747762034097,0,0,0,16.156491762416998,12.37249446717915,132.0152250915726,5.9855250530792,9.503065653495682,5.566373304003098,5,23,13.08
E,Clear,M,GMP,TAE,817.2777300652033,15.974926283359038,0,0,0,13.381383145718466,6.6540796727125215,76.3905884393501,-20.9710182072967,8.770024101983994,-10.033702492088512,1,15,-8.11
C,Clear,L,CJU,PUS,784.6892151954735,28.82195689326897,0,1,0,15.221703791697973,5.673517792746294,157.78072863724296,-11.27933224101887,11.344027251130132,28.44400157508693,5,9,3.3
A,Rain,M,TAE,PUS,592.7690770945005,11.215421800865665,0,0,0,,7.703577400377736,93.8148628330248,-10.5809002920073,8.17439261790526,3.9381143444291498,2,16,-16.23
A,Fog,M,GMP,GMP,695.2227920495596,18.05800834614283,1,0,0,25.02892137045571,12.143392304873586,117.94055712580722,20.198776830976417,6.950079441359,26.663170089581374,12,17,18.16
A,Rain,S,CJU,PUS,499.621662928032,22.655960358343563,0,0,0,11.421553392562622,4.4368860949703475,103.9740984773833,4.725158396833875,8.397198229580987,19.80886723147592,4,11,-10.52
B,Clear,M,PUS,PUS,657.7155493116195,19.053223057247465,0,0,0,17.471107394918697,10.093133418628168,114.48212767634593,-9.073688508988198,14.16115773205031,13.378700163366128,3,6,-12.45
A,Rain,M,CJU,CJU,620.5935531861522,16.638130368801768,0,1,0,23.00996852477288,1.0,131.08616303266007,34.72324679717832,8.28719724634366,21.29901660655877,3,6,8.37
A,Rain,M,ICN,TAE,883.206342458294,20.23803853480894,0,1,0,23.93144303083574,6.28071332905945,165.60897612724716,27.27117243641215,10.312982975266836,31.24692146497339,1,18,18.79
D,Rain,L,PUS,TAE,345.9715199292684,17.870650187858438,0,0,0,18.349765732713564,6.576287829661768,91.84999595242616,-12.245229770391951,9.31915774934052,28.305880607435423,6,17,-12.73
D,Clear,M,ICN,TAE,893.6899231698814,11.164211515383828,0,0,0,21.59078774914186,6.77143513521553,155.95134797094084,-14.436118744712283,9.777403036019871,27.48719596031506,1,5,-13.96
D,Rain,M,ICN,TAE,256.36633419065197,6.242298849333078,0,0,0,14.966819632836778,8.780411254581718,111.7973730370521,-11.36009229487108,5.236561573811148,-1.2623363840817508,10,18,-4.03
B,Clear,M,GMP,GMP,689.8022921301919,8.435189404339546,0,0,0,22.879968926643738,9.9101564027542,116.90422292299895,6.468008817650738,7.378874216543202,30.648061230812104,8,13,3.48
A,Fog,M,PUS,PUS,697.5563856193565,16.262968840959363,0,1,0,23.520788703277887,13.273914369157422,122.17894482671612,-9.16193894205759,8.958494383427084,31.055333322509853,2,21,29.43
E,Clear,M,ICN,CJU,907.9381290658642,13.689248865435516,1,0,0,12.834418510755825,4.421060666662899,35.0,-5.255659477159185,7.856635717885124,23.472185396483493,2,16,1.61
A,Clear,M,TAE,PUS,422.6957890533711,18.75915328021907,0,1,0,17.00793293986105,12.924240023746554,68.35574410793753,3.3556254693140426,5.392700406302318,23.09192739704846,1,21,-6.4
B,Rain,S,TAE,TAE,925.7632238621984,18.059016340306616,0,1,0,30.94748691658237,7.73944457527846,63.024185777758674,12.65398127151889,6.294780845514243,20.32100983601495,7,7,8.28
B,Clear,S,TAE,ICN,747.7493859465355,18.434157304637846,0,0,0,16.2460474954406,10.370193395677497,102.75555214496087,3.360445792433747,8.170323978303148,18.522138531790667,3,13,4.16
B,Rain,L,CJU,GMP,522.5390537271485,14.784207942126404,0,1,0,21.524718263727948,8.419237489387172,165.0483389401892,-0.9996824642986096,10.376540335530557,4.70888065536903,2,8,4.92
A,Rain,M,CJU,TAE,484.9621281305047,16.82050646306911,0,1,0,16.596894013345104,6.042149916920454,149.99134615314466,17.15588514754204,10.392156340138484,14.284618738452645,1,12,21.38
D,Rain,M,CJU,ICN,712.9097974598983,7.075164018318719,0,0,0,22.516486778052112,5.3521474001918925,123.06822980265972,-1.5816295038060717,6.083655605301988,3.164707159731261,7,12,1.5
B,Clear,M,CJU,TAE,527.1897354420478,25.922918449760743,0,0,0,22.17043376410271,4.278278897877609,89.48744666857267,23.80380571948256,9.484431838855311,23.472751515542676,2,15,-9.61
C,Rain,L,PUS,CJU,528.4396188179455,32.60069673930156,1,0,0,28.130771689649528,11.126449900237954,189.582731170257,-15.340560866102413,11.071570672704746,18.829218655474552,6,22,24.1
A,Rain,M,CJU,PUS,617.0436103638618,13.119731887015789,0,0,0,20.891887331137205,4.697752587615706,184.596197026804,13.655147930739254,7.290152927675115,13.105349340919531,1,18,13.51
C,Clear,S,PUS,CJU,785.531566484495,24.6260833533929,0,0,0,25.227682515388555,14.305749822579198,167.51471596246623,36.63800347527724,5.187024276904563,17.97068862492544,2,15,16.98
D,Clear,L,TAE,TAE,829.155601342475,23.619463652951907,0,0,0,15.942032694585992,8.344627743551372,129.45180234722682,3.9220846858502414,11.845586331623156,8.998392035952985,3,23,13.89
E,Rain,L,PUS,ICN,839.4107908426506,8.003232465342693,0,0,0,10.341635930016793,5.634860380067305,125.60273306258809,10.054500424475568,5.095741624307228,5.519338085315217,8,17,13.31
B,Fog,M,ICN,TAE,567.7091961014528,18.772527280792183,0,1,0,20.043960626061217,9.395918034855107,121.37421766847648,5.05496492719051,7.662021592336879,21.909280078319185,1,7,29.75
B,Rain,L,ICN,TAE,797.792377037246,21.87153425153454,0,1,0,15.40555427466954,9.087906801413164,106.82268602834746,-22.5477774833757,5.383803213421177,2.8495654141197604,10,17,18.92
A,Clear,M,PUS,CJU,618.8406884972661,26.586541225999657,0,1,1,15.603817216299898,12.916938113331671,127.90853027389636,-10.27288459383468,10.307303271347063,18.96006479818132,4,9,-1.84
D,Clear,S,TAE,GMP,800.7898649061983,28.84415724908264,0,1,0,20.685030393818497,13.387739584368145,142.57286700817087,-7.786503268723664,9.210008723477964,32.2374192864517,12,21,1.57
B,Clear,S,TAE,GMP,548.5618761765282,15.331603312601112,0,0,1,25.87219054496743,8.465798255950677,172.40042200138058,44.826620917850605,11.626444347486482,28.25653343303377,1,12,-6.13
A,Clear,M,ICN,TAE,332.18415471888017,23.398556503783865,1,0,0,19.4466776581756,9.93972042543444,83.90235789424872,4.575381074398156,7.801642007950488,19.91831767945677,4,8,-2.13
B,Fog,M,PUS,PUS,120.0,15.567270609253049,0,1,0,15.013689869204567,7.613346070158463,79.16215812830589,15.156457579530516,8.820673952881364,36.11728348965383,9,9,-21.74
E,Rain,M,GMP,TAE,544.2263711302455,23.358709269074755,0,1,0,10.539847756628143,5.291106799447794,86.95110086451874,-3.0047371654579194,,20.19528278753861,3,15,2.5
D,Snow,M,TAE,CJU,352.5792500973238,18.76243897162699,0,0,0,16.61894929096812,7.39949486059382,118.35714476704632,9.06400934410666,4.441515955497144,8.072141029995901,8,16,-26.11
B,Clear,L,GMP,CJU,325.6424638405368,18.78591433396918,0,0,0,18.15816926716426,5.878965609999966,48.00282070226929,30.07542460732746,4.088863391086229,13.833610726317742,9,15,9.47
C,Clear,S,CJU,CJU,969.177758329685,24.827328980776,1,0,0,27.031605374468064,4.03447135700632,109.79878251982944,-4.960261391618561,8.244742038370758,-3.7918776435160897,6,21,22.88
A,Rain,S,CJU,TAE,613.244633880565,25.67698475156315,0,1,0,18.077328954335336,8.315972902772572,137.38958688402818,-10.068888839117529,5.961842227556503,13.541167734553603,9,13,8.15
D,Clear,L,PUS,CJU,592.068767901666,18.685154792851467,0,1,0,26.767988900168422,6.3985126141526,93.60367752465484,32.26784073528734,9.992404551729605,11.751412922000547,3,19,23.09
A,Clear,M,CJU,ICN,451.7322901799187,14.456442828536876,0,0,1,13.162081472719692,12.289206232225958,114.85556128998287,15.493545828019052,9.465043684567142,25.57311711813581,7,12,-7.94
D,Clear,L,GMP,ICN,481.0232911625373,12.485928641404946,0,0,0,10.805615745462951,5.637017941596931,117.00669853902546,5.268665131410432,4.756826302669322,19.184970748325927,9,13,-17.08
E,Rain,M,PUS,TAE,476.56073672024854,10.62406784668753,0,0,0,28.26972769083273,4.725401417712799,62.31405367521437,21.108405606919884,4.63400504770877,10.178319454416943,10,22,19.41
B,Fog,S,PUS,CJU,686.6843601009041,2.992268001223807,0,1,0,21.59764556465946,6.01417199988704,132.99361560327864,-6.52100451069088,9.32662627826829,18.78606394816099,10,10,-4.72
E,Clear,M,TAE,TAE,504.2704367821458,22.146338566970616,0,0,0,15.992517347081064,12.606251725040932,105.2954544952337,-11.450021297246774,7.4090543840419585,21.34923208577612,2,5,17.34
A,Rain,M,PUS,TAE,500.33902633427135,22.14892798343157,1,0,0,20.07754156281154,7.037804685241421,35.0,-26.755335679959224,5.945429166384211,6.537594877242583,2,6,4.68
A,Clear,M,GMP,PUS,700.001810533739,27.73492576147862,0,0,0,25.36128702713965,11.231475831206032,125.23119830323502,12.849167605698522,7.988052112852824,16.103332054551807,2,19,15.82
E,Rain,M,ICN,CJU,862.6376349696551,7.58883981513104,0,0,0,19.16595997131626,12.250071548173404,96.31133442817097,-11.554886057251869,7.922381724905068,23.626668614405453,5,18,13.94
A,Rain,M,GMP,GMP,394.93950639995063,4.165336318197806,0,1,0,21.917241886479296,3.1049359255327675,126.753374015557,5.265901062371863,6.918848386895883,18.402863921806233,5,16,-14.54
C,Storm,M,GMP,ICN,675.0702475020306,19.50829218993206,0,0,0,35.14172868118092,12.046267320164612,103.39840863599012,0.3905888208762615,9.61100025171152,17.767904336586472,4,16,3.0
E,Fog,M,GMP,GMP,538.4650995648875,26.56541524632691,0,0,1,34.002633956367745,10.559124281670822,54.330176458615234,13.4433350073246,7.514865275978878,1.6859991986688148,7,7,1.53
C,Fog,M,GMP,CJU,549.6322618730388,14.032234464259838,0,1,0,20.077744843494497,11.497844298489865,143.877860457637,-3.7583699594726663,,-8.463855866608354,1,5,14.91
B,Fog,L,CJU,ICN,655.0024978142744,27.870221030553115,1,0,0,27.702189435583342,7.178407518495207,79.00546541816321,12.65169334468775,9.215976574770782,9.461607374347013,1,9,29.75
B,Clear,S,TAE,TAE,684.4483587247789,13.850768597178517,0,1,0,23.204874577889804,5.431572866585501,101.1563956158483,-10.025376125337372,8.84606026745378,8.84668513534482,3,7,-26.75
C,Rain,L,GMP,CJU,723.4828533529654,26.86423595166141,0,0,0,,6.648838118239461,86.36699718609596,21.21614470454045,6.585501049378173,,12,13,4.7
D,Clear,M,CJU,GMP,343.2891960645057,9.713644023847516,0,0,0,32.00650597612854,10.418625468021354,117.64767509203644,10.265859819695748,6.155739811417472,10.055138670330855,5,15,-1.55
A,Rain,M,TAE,TAE,432.3795963306867,23.564456501351007,0,1,0,20.545858332275657,4.903813435063878,35.0,5.344352215613869,,26.51808072487285,9,23,-1.12
E,Fog,M,PUS,GMP,376.1745800289468,18.905638935706115,0,0,0,22.49627042634906,7.747506706906912,74.9577206251391,23.658181010587636,6.73292482873366,17.997548275821792,7,17,7.55
C,Clear,M,CJU,TAE,1155.1440641787349,23.17295572888493,0,0,0,18.44289637191729,7.2246656007605905,131.24482794659698,-2.07552451630502,4.69288337062471,18.76991192842562,10,20,20.3
D,Rain,M,GMP,TAE,916.7990783708658,10.656971893084911,0,0,0,19.610417840344137,8.051405917952263,122.61852314127302,21.174581670414373,8.898113981893376,-8.047870156692676,5,15,18.64
B,Fog,S,PUS,TAE,737.6754490923405,7.562404166477908,0,0,0,15.592308430219989,6.35468808989482,99.21218753636418,3.198735281129464,4.693923066353274,23.90336224947643,8,14,14.27
D,Clear,M,ICN,ICN,753.4244110629569,13.896137360013997,0,1,0,,6.971953287628842,105.65738111493584,-11.028859813010444,1.9112573633282963,6.667125876383242,2,9,9.54
D,Rain,L,PUS,ICN,580.2176196942254,12.865910178620071,0,0,0,13.7185182650704,4.560736850805033,115.77267813798244,4.557389381099096,6.2808059997643575,37.47138555234679,6,19,1.26
C,Rain,L,CJU,CJU,508.5032499225015,20.51889320270488,0,1,0,23.666635463457016,2.9769032384412473,152.13673376960773,-4.9956690598354205,12.31421383133175,7.837627720518771,11,16,31.72
E,Snow,M,ICN,ICN,550.5614039263905,23.409082565183414,0,0,0,11.257881499406016,10.60694941723512,139.84207469419377,14.605038134970318,8.787837663524586,-2.7154557628254734,6,9,0.86
D,Clear,M,PUS,GMP,857.2854367548285,13.597967587770292,0,0,0,27.54497736525852,6.33198988464631,170.75927491319422,-7.242963166115995,7.568448519472846,10.748307031201785,10,16,-3.85
A,Rain,M,CJU,PUS,592.7190519996485,21.742860889360887,0,1,0,8.719843970095052,4.23328042458615,107.0261146837098,-10.381837184972774,7.382054476887931,5.304785245121873,9,5,-4.26
E,Fog,L,ICN,GMP,740.0520610520913,22.72424309615888,0,1,0,25.98112177866043,4.6691393837325395,106.23460509802166,-23.911863389416805,13.409275692875111,22.112547824567827,5,13,13.3
B,Clear,L,GMP,PUS,909.1510989649748,23.30327484202712,1,0,0,13.53312946914475,10.376873691065768,105.59924942239508,-7.696068449233224,7.673103823300363,-0.3167565217731525,6,5,-5.08
E,Fog,M,CJU,GMP,669.4661031161106,15.607648895978953,0,1,0,16.518556840827916,7.77798401299015,83.55036872069915,-1.7086752449039757,6.408525803497227,30.40651677979812,11,18,10.21
E,Rain,S,ICN,ICN,240.51621871691404,11.879703779260025,0,0,0,19.86923628558549,4.868295553107746,212.8212403749173,1.919157928712665,8.976516258159691,30.83062954073109,11,5,-5.31
A,Fog,L,GMP,PUS,618.299167415014,23.21828627538123,0,0,0,14.499041102734743,8.004503361922586,113.12552060901167,22.94290853948133,8.116272196567415,1.919885313344129,3,20,26.69
B,Clear,M,CJU,TAE,763.642083014193,6.660660929411529,0,1,0,21.924340994794864,9.56068058450578,80.74384481090442,-14.591013312338184,8.34925579683905,19.38003426882492,10,20,7.8
D,Clear,M,CJU,PUS,700.3626004060586,6.459263599009925,0,1,0,11.779533402415716,4.575625298409818,96.0385158974992,11.275111331501613,6.840723530831258,22.985484380836695,6,23,-9.48
D,Clear,M,CJU,CJU,419.51517641855435,20.34496117825408,0,0,0,17.22475388630682,12.5064579441991,94.17151225291968,10.335454437973048,11.439156774772387,5.671093031867667,5,10,-8.38
D,Clear,M,TAE,TAE,411.69571668829207,22.756351054844664,0,1,0,12.997216432630616,11.62415272759389,83.84277264308943,-16.562026265470195,4.248604308214401,22.656042647530175,11,19,-18.01
B,Clear,L,GMP,ICN,806.5471945348629,12.311234738566904,0,0,1,34.29730337177946,1.0282665476639732,156.01328761236405,4.138634566805761,7.880119402960898,22.343888123867085,11,9,12.46
E,Clear,M,CJU,ICN,433.1536964953751,32.00498402196566,0,0,0,8.662799710464899,6.977511688438492,107.54108493917036,-17.280228134737246,9.148344125945975,23.95359008059927,3,17,10.39
C,Rain,M,ICN,PUS,448.62337649989394,20.373614343657877,0,0,0,18.755756483438994,5.155769172877701,81.14729805422434,-16.668360804726838,8.08426304647299,9.390816177729931,12,8,0.95
A,Storm,L,CJU,ICN,404.0201142003984,21.904794833641464,0,0,1,18.649783815301586,6.858834316444691,69.81522869621237,10.067399623371974,10.792102478834872,0.7571322152693543,6,7,17.14
A,Snow,M,ICN,ICN,484.9713547698193,27.458712325090225,0,0,0,21.89964439828562,7.357357261516049,119.62953037226512,19.79427130203583,7.729295061655607,21.806664090494408,9,8,38.77
A,Rain,S,CJU,PUS,688.0152952354551,20.440463925429363,0,0,0,22.09664937775875,11.315006185749834,134.0733460311953,15.485936760212562,9.567630511218397,23.688591954501973,1,14,-4.58
D,Clear,L,TAE,TAE,564.1645454324706,24.62050820738845,0,0,1,14.394632764198644,6.0460026752197695,81.3446425440671,32.30773223880136,11.080970771998594,9.468102082962316,6,23,-5.55
E,Fog,L,GMP,ICN,416.1178943334532,5.7262870396381675,0,1,0,13.469206521868406,6.196229368936288,117.26927506426438,16.42903116964331,5.343994870946584,20.863149045725525,1,16,-2.94
D,Snow,M,ICN,GMP,673.0894211342302,12.195687558827355,0,1,0,19.85022448938449,3.0814063124622555,73.13990440762292,-4.237850774306925,9.784985182292536,14.855074458905936,11,14,1.66
B,Clear,M,ICN,ICN,581.9164234425123,24.026491627106253,0,0,0,22.657454515721696,7.256035403445597,130.50367841811837,22.834360252115573,11.22886143935802,30.73699146373331,2,10,-0.61
E,Clear,L,CJU,PUS,573.3178660347174,24.818986949162905,0,0,0,20.930316111571475,6.455812569462367,147.75202368463826,-24.624682091551627,5.118709125207373,24.47923548650846,11,6,12.91
A,Clear,L,TAE,TAE,305.27379472046323,25.38013733665943,0,0,0,17.7843905458269,6.301544838398253,162.60728310086012,-9.72631059522586,7.335832785281848,2.648558877601662,2,5,-17.47
B,Snow,L,GMP,GMP,871.056826726939,14.639583490436298,0,0,0,22.695798435016187,7.61746579433513,120.7931766594624,-7.399200695495838,7.750358124744572,29.38754825130891,8,12,29.55
E,Clear,L,GMP,CJU,704.9181085333561,19.717429557069053,0,0,0,20.70037167040247,5.440691869636955,120.17702268161294,-25.85623757775758,6.554683791223395,23.86562371749655,10,6,4.64
D,Fog,S,GMP,ICN,654.3577302425674,0.1714838790194441,0,0,0,27.9258641816745,10.64279374528306,82.90258307985317,-16.900672455940114,8.591678484899338,18.66195324307945,9,10,-17.71
A,Fog,M,CJU,PUS,524.2676010848102,16.5360234917187,0,1,0,19.076872730191713,8.418542445902288,107.63093859917248,0.1412181454039951,8.60391864312497,10.936905340266003,4,12,-13.68
D,Rain,M,CJU,PUS,365.94605946179456,18.791981489846886,1,0,0,15.029770132696871,7.197583313024089,158.60731759732542,17.99559594569033,7.129172515530612,20.074409366844503,7,11,26.77
C,Snow,S,PUS,ICN,651.8403203940323,25.11508350592663,0,0,0,8.399766127859268,7.38926588361529,143.74239647333604,2.994191641646849,9.40493550218132,2.0623961748700683,12,10,5.94
B,Rain,S,CJU,PUS,645.0291707876673,19.873255268750036,0,0,0,23.32144429792176,6.468444639341361,85.25094360066282,8.071574907076785,6.700765370391997,13.474516067817367,9,6,-16.8
E,Storm,S,GMP,CJU,840.9260560841045,9.25606107987753,0,0,0,21.693604706476005,9.107460309411753,89.91543732577881,14.510456002290985,7.021980952228492,23.79561689879647,6,14,10.06
B,Clear,S,PUS,TAE,567.5743842225845,1.639227010557443,0,0,0,10.887158925230146,1.0,91.06832399792076,22.322155194689586,6.41909206297412,14.42563568830304,10,18,6.2
E,Fog,M,CJU,CJU,445.8552191263856,15.575627864661918,0,1,0,20.90867886208399,11.686195746167794,82.95916173707333,4.723683953536335,9.150163874251152,-7.757735122002973,10,10,-10.89
E,Fog,L,GMP,GMP,476.21099836358235,16.06526933444212,0,1,0,17.49277708991612,8.404120005172835,182.4164699901483,24.10355058225565,13.097127033116914,33.56909152950748,12,13,9.3
A,Clear,S,GMP,CJU,483.5805693011305,16.255825368448747,1,1,0,29.662331775051765,4.116356625468217,65.37831648623359,3.892099352055313,11.409721614280606,25.398650507924955,8,7,-34.53
D,Snow,M,PUS,ICN,651.9538193973616,31.233004628469875,0,0,0,29.683484245944427,10.178014714565023,136.12780855945272,9.71159138969618,10.12193202141706,-1.076929226230938,4,12,4.84
C,Rain,M,PUS,PUS,649.5235210163577,9.371754024218198,0,1,0,18.08638941186504,4.828806897427528,81.04817290041795,-5.442807436107792,6.152841718364511,14.76410072672256,4,11,-7.74
A,Rain,M,GMP,ICN,849.2575769444634,10.54892783318052,0,0,0,16.064449776037723,4.406035114417865,74.49384013269129,8.597514994681523,8.995318762170918,12.937714276984206,6,19,5.89
C,Clear,M,TAE,ICN,396.97023120709457,11.051014680168969,0,0,1,8.29802598694289,1.821288583825997,98.01766592865454,21.40408662661916,11.594717946246137,17.585886504997887,11,13,9.54
A,Snow,L,GMP,ICN,759.6179377597156,16.32783247119768,0,0,0,18.298877579939308,6.4346780939446475,95.2233362751091,5.407388264102165,8.31632410367645,,12,20,23.56
A,Clear,L,ICN,CJU,754.2813035141644,20.2067756385729,0,1,0,11.554353054421345,9.97897767942004,80.09777975333132,-5.901800285519054,10.71611979659791,7.633993330570544,5,8,-7.4
B,Clear,M,TAE,ICN,414.6236188591249,31.997490024809515,0,0,1,27.41733624629217,6.908020500742231,150.72234846761577,-4.640423332614134,5.765075653417023,8.062320637691677,12,22,7.02
D,Snow,M,GMP,CJU,834.7169387205487,26.145335267076355,1,0,0,18.946008202933857,6.970331471447399,110.25359916088524,18.284543041341664,6.809144167957099,-2.440951478214071,7,12,29.1
C,Clear,L,PUS,PUS,472.167226571336,31.539059183177223,0,0,0,,10.461747597471202,115.0264926331853,-21.126178219329397,8.270697695737773,26.297565586413327,10,17,-2.64
